repo_name,file_path,file_name,extension,additions,deletions
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/defaultTheme/DefaultAxisTheme.kt,DefaultAxisTheme.kt,kt,6.0,0.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/defaultTheme/DefaultTooltipsTheme.kt,DefaultTooltipsTheme.kt,kt,6.0,0.0
lets-plot,plot-stem/src/commonMain/kotlin/org/jetbrains/letsPlot/core/spec/front/tiles/PlotGeomTilesBase.kt,PlotGeomTilesBase.kt,kt,5.0,89.0
lets-plot,demo/plot/src/commonMain/kotlin/demo/plot/shared/model/component/AxisComponentDemo.kt,AxisComponentDemo.kt,kt,5.0,18.0
lets-plot,plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/geom/ABLineGeom.kt,ABLineGeom.kt,kt,5.0,7.0
lets-plot,python-package/lets_plot/plot/annotation.py,annotation.py,py,5.0,7.0
lets-plot,livemap/src/commonMain/kotlin/org/jetbrains/letsPlot/livemap/config/MapProjectionBuilder.kt,MapProjectionBuilder.kt,kt,5.0,6.0
lets-plot,livemap/src/commonMain/kotlin/org/jetbrains/letsPlot/livemap/mapengine/basemap/BasemapCellRenderer.kt,BasemapCellRenderer.kt,kt,5.0,6.0
lets-plot,livemap/src/jvmTest/kotlin/org/jetbrains/letsPlot/livemap/chart/donut/PieLocatorTest.kt,PieLocatorTest.kt,kt,5.0,6.0
lets-plot,datamodel/build.gradle.kts,build.gradle.kts,kts,5.0,5.0
lets-plot,deprecated-in-v4/src/commonMain/kotlin/jetbrains/datalore/base/registration/depracetedSymbols.kt,depracetedSymbols.kt,kt,5.0,5.0
lets-plot,deprecated-in-v4/src/jvmMain/kotlin/jetbrains/datalore/vis/swing/depracetedSymbols.kt,depracetedSymbols.kt,kt,5.0,5.0
lets-plot,gis/build.gradle.kts,build.gradle.kts,kts,5.0,5.0
lets-plot,livemap/build.gradle.kts,build.gradle.kts,kts,5.0,5.0
lets-plot,livemap/src/commonMain/kotlin/org/jetbrains/letsPlot/livemap/geocoding/MapLocationInitializationSystem.kt,MapLocationInitializationSystem.kt,kt,5.0,5.0
lets-plot,plot-base/build.gradle.kts,build.gradle.kts,kts,5.0,5.0
lets-plot,plot-base/src/jvmTest/kotlin/org/jetbrains/letsPlot/core/plot/base/scale/transform/EnsureApplicableDomainTest.kt,EnsureApplicableDomainTest.kt,kt,5.0,5.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/guide/LegendBoxSpec.kt,LegendBoxSpec.kt,kt,5.0,5.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/tooltip/conf/GeomTooltipSetup.kt,GeomTooltipSetup.kt,kt,5.0,5.0
lets-plot,plot-stem/src/commonMain/kotlin/org/jetbrains/letsPlot/core/spec/back/transform/bistro/CorrPlotSpecChange.kt,CorrPlotSpecChange.kt,kt,5.0,5.0
lets-plot,plot-stem/src/jvmTest/kotlin/org/jetbrains/letsPlot/core/spec/config/TooltipSkippedAesTest.kt,TooltipSkippedAesTest.kt,kt,5.0,5.0
lets-plot,demo/common-plot/src/commonMain/kotlin/demo/plot/shared/model/component/PlotSpecLabelSizesDemo.kt,PlotSpecLabelSizesDemo.kt,kt,5.0,4.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/DemoAndTest.kt,DemoAndTest.kt,kt,5.0,4.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/coord/CartesianCoordProvider.kt,CartesianCoordProvider.kt,kt,5.0,4.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/layout/AxisLayout.kt,AxisLayout.kt,kt,5.0,4.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/layout/FacetedPlotLayoutUtil.kt,FacetedPlotLayoutUtil.kt,kt,5.0,4.0
lets-plot,platf-awt/src/jvmMain/kotlin/org/jetbrains/letsPlot/awt/plot/component/PlotComponentProvider.kt,PlotComponentProvider.kt,kt,5.0,2.0
lets-plot,plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/render/svg/MultilineLabel.kt,MultilineLabel.kt,kt,5.0,2.0
lets-plot,plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/render/svg/TextLabel.kt,TextLabel.kt,kt,5.0,2.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/layout/PlotLabelSpecFactory.kt,PlotLabelSpecFactory.kt,kt,5.0,2.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/interact/context/MouseDragSelectionStrategy.kt,MouseDragSelectionStrategy.kt,kt,5.0,1.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/interact/context/MouseWheelSelectionStrategy.kt,MouseWheelSelectionStrategy.kt,kt,5.0,1.0
lets-plot,python-package/lets_plot/geo_data/to_geo_data_frame.py,to_geo_data_frame.py,py,5.0,1.0
lets-plot,commons/src/commonTest/kotlin/org/jetbrains/letsPlot/commons/formatting/number/NumberFormatTypeXTest.kt,NumberFormatTypeXTest.kt,kt,5.0,0.0
lets-plot,platf-jfx-swing/src/jvmMain/kotlin/org/jetbrains/letsPlot/jfx/mapping/svg/attr/SvgPathAttrMapping.kt,SvgPathAttrMapping.kt,kt,5.0,0.0
lets-plot,platf-jfx-swing/src/jvmMain/kotlin/org/jetbrains/letsPlot/jfx/util/FxUtils.kt,FxUtils.kt,kt,5.0,0.0
lets-plot,plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/Transform.kt,Transform.kt,kt,5.0,0.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/PlotUtil.kt,PlotUtil.kt,kt,5.0,0.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/defaultTheme/DefaultAnnotationsTheme.kt,DefaultAnnotationsTheme.kt,kt,5.0,0.0
lets-plot,plot-stem/src/commonMain/kotlin/org/jetbrains/letsPlot/core/spec/back/transform/PlotConfigBackendTransforms.kt,PlotConfigBackendTransforms.kt,kt,5.0,0.0
lets-plot,demo/common-jfx/build.gradle.kts,build.gradle.kts,kts,4.0,45.0
lets-plot,plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/render/svg/SvgUID.kt,SvgUID.kt,kt,4.0,13.0
lets-plot,python-package/lets_plot/bistro/_plot2d_common.py,_plot2d_common.py,py,4.0,11.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/tooltip/layout/VerticalAlignmentResolver.kt,VerticalAlignmentResolver.kt,kt,4.0,10.0
lets-plot,plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/interact/feedback/RollbackAllChangesFeedback.kt,RollbackAllChangesFeedback.kt,kt,4.0,6.0
lets-plot,livemap/src/jvmTest/kotlin/org/jetbrains/letsPlot/livemap/chart/fragments/FragmentAssert.kt,FragmentAssert.kt,kt,4.0,5.0
lets-plot,plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/geom/RectGeom.kt,RectGeom.kt,kt,4.0,5.0
lets-plot,commons/src/commonMain/kotlin/org/jetbrains/letsPlot/commons/intern/async/Asyncs.kt,Asyncs.kt,kt,4.0,4.0
lets-plot,commons/src/commonMain/kotlin/org/jetbrains/letsPlot/commons/intern/async/ThreadSafeAsync.kt,ThreadSafeAsync.kt,kt,4.0,4.0
lets-plot,deprecated-in-v4/src/commonMain/kotlin/jetbrains/datalore/base/geometry/depracetedSymbols.kt,depracetedSymbols.kt,kt,4.0,4.0
lets-plot,deprecated-in-v4/src/jvmMain/kotlin/jetbrains/datalore/plot/depracetedSymbolsJvm.kt,depracetedSymbolsJvm.kt,kt,4.0,4.0
lets-plot,gradle/wrapper/gradle-wrapper.properties,gradle-wrapper.properties,properties,4.0,4.0
lets-plot,livemap/src/commonMain/kotlin/org/jetbrains/letsPlot/livemap/mapengine/Context2dEx.kt,Context2dEx.kt,kt,4.0,4.0
lets-plot,livemap/src/commonMain/kotlin/org/jetbrains/letsPlot/livemap/mapengine/basemap/vector/TileDataParserImpl.kt,TileDataParserImpl.kt,kt,4.0,4.0
lets-plot,livemap/src/jvmTest/kotlin/org/jetbrains/letsPlot/livemap/effects/GrowingPathTest.kt,GrowingPathTest.kt,kt,4.0,4.0
lets-plot,plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/geom/annotation/Annotation.kt,Annotation.kt,kt,4.0,4.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/assemble/geom/DefaultSampling.kt,DefaultSampling.kt,kt,4.0,4.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/coord/FixedRatioCoordProvider.kt,FixedRatioCoordProvider.kt,kt,4.0,4.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/coord/ProjectionCoordProvider.kt,ProjectionCoordProvider.kt,kt,4.0,4.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/guide/ColorBarComponentSpec.kt,ColorBarComponentSpec.kt,kt,4.0,4.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/sampling/Samplings.kt,Samplings.kt,kt,4.0,4.0
lets-plot,plot-stem/src/commonMain/kotlin/org/jetbrains/letsPlot/core/spec/config/ScaleConfig.kt,ScaleConfig.kt,kt,4.0,4.0
lets-plot,plot-stem/src/jvmTest/kotlin/org/jetbrains/letsPlot/core/spec/config/ScaleConfigLabelsTest.kt,ScaleConfigLabelsTest.kt,kt,4.0,4.0
lets-plot,plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/FeatureSwitch.kt,FeatureSwitch.kt,kt,4.0,3.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/tooltip/conf/GeomInteraction.kt,GeomInteraction.kt,kt,4.0,3.0
lets-plot,python-package/SETUP.txt,SETUP.txt,txt,4.0,3.0
lets-plot,livemap/src/commonMain/kotlin/org/jetbrains/letsPlot/livemap/mapengine/basemap/BasemapCellLoadingSystem.kt,BasemapCellLoadingSystem.kt,kt,4.0,2.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/annotation/AnnotationsProviderUtil.kt,AnnotationsProviderUtil.kt,kt,4.0,2.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/layout/axis/FixedAxisBreaksProvider.kt,FixedAxisBreaksProvider.kt,kt,4.0,2.0
lets-plot,plot-builder/src/jvmTest/kotlin/org/jetbrains/letsPlot/core/plot/builder/scale/ScaleProviderHelperTest.kt,ScaleProviderHelperTest.kt,kt,4.0,2.0
lets-plot,plot-stem/src/commonMain/kotlin/org/jetbrains/letsPlot/core/spec/config/PlotAesBindingSetup.kt,PlotAesBindingSetup.kt,kt,4.0,2.0
lets-plot,commons/src/commonMain/kotlin/org/jetbrains/letsPlot/commons/intern/CollectionsEx.kt,CollectionsEx.kt,kt,4.0,1.0
lets-plot,devdocs/SNAPSHOT_publishing.md,SNAPSHOT_publishing.md,md,4.0,1.0
lets-plot,livemap/src/commonMain/kotlin/org/jetbrains/letsPlot/livemap/api/PolygonLayerBuilder.kt,PolygonLayerBuilder.kt,kt,4.0,1.0
lets-plot,plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/GeomKind.kt,GeomKind.kt,kt,4.0,1.0
lets-plot,plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/tooltip/GeomTarget.kt,GeomTarget.kt,kt,4.0,1.0
lets-plot,plot-builder/src/jvmTest/kotlin/org/jetbrains/letsPlot/core/plot/builder/tooltip/TooltipBoxTest.kt,TooltipBoxTest.kt,kt,4.0,1.0
lets-plot,datamodel/src/commonMain/kotlin/org/jetbrains/letsPlot/datamodel/svg/dom/slim/SvgSlimShape.kt,SvgSlimShape.kt,kt,4.0,0.0
lets-plot,livemap/src/commonMain/kotlin/org/jetbrains/letsPlot/livemap/core/util/Geometries.kt,Geometries.kt,kt,4.0,0.0
lets-plot,plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/pos/PositionAdjustments.kt,PositionAdjustments.kt,kt,4.0,0.0
lets-plot,plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/theme/TooltipsTheme.kt,TooltipsTheme.kt,kt,4.0,0.0
lets-plot,plot-stem/src/commonMain/kotlin/org/jetbrains/letsPlot/core/spec/plotson/OptionsUtil.kt,OptionsUtil.kt,kt,3.0,64.0
lets-plot,python-package/lets_plot/plot/geom_imshow_.py,geom_imshow_.py,py,3.0,20.0
lets-plot,demo/livemap-browser/build.gradle.kts,build.gradle.kts,kts,3.0,10.0
lets-plot,plot-builder/src/jvmTest/kotlin/org/jetbrains/letsPlot/core/plot/builder/tooltip/layout/MeasuredTooltipBuilder.kt,MeasuredTooltipBuilder.kt,kt,3.0,5.0
lets-plot,livemap/src/jvmTest/kotlin/org/jetbrains/letsPlot/livemap/tile/DonorTileCalculatorTest.kt,DonorTileCalculatorTest.kt,kt,3.0,4.0
lets-plot,plot-base/src/jvmTest/kotlin/org/jetbrains/letsPlot/core/commons/geometry/DouglasPeuckerSimplificationTest.kt,DouglasPeuckerSimplificationTest.kt,kt,3.0,4.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/layout/PlotLayout.kt,PlotLayout.kt,kt,3.0,4.0
lets-plot,plot-builder/src/commonTest/kotlin/org/jetbrains/letsPlot/core/plot/builder/tooltip/layout/HorizontalTooltipExpanderTest.kt,HorizontalTooltipExpanderTest.kt,kt,3.0,4.0
lets-plot,python-package/lets_plot/_global_settings.py,_global_settings.py,py,3.0,4.0
lets-plot,datamodel/src/commonTest/kotlin/org/jetbrains/letsPlot/datamodel/svg/util/SvgToStringTest.kt,SvgToStringTest.kt,kt,3.0,3.0
lets-plot,demo/svg-browser/build.gradle.kts,build.gradle.kts,kts,3.0,3.0
lets-plot,deprecated-in-v4/src/commonMain/kotlin/jetbrains/datalore/plot/depracetedSymbols.kt,depracetedSymbols.kt,kt,3.0,3.0
lets-plot,docs/dev/notebooks/rotated_axis_labels.ipynb,rotated_axis_labels.ipynb,ipynb,3.0,3.0
lets-plot,livemap/src/commonMain/kotlin/org/jetbrains/letsPlot/livemap/chart/polygon/PolygonLocator.kt,PolygonLocator.kt,kt,3.0,3.0
lets-plot,livemap/src/commonMain/kotlin/org/jetbrains/letsPlot/livemap/chart/text/TextSpec.kt,TextSpec.kt,kt,3.0,3.0
lets-plot,livemap/src/commonMain/kotlin/org/jetbrains/letsPlot/livemap/geocoding/Components.kt,Components.kt,kt,3.0,3.0
lets-plot,livemap/src/commonMain/kotlin/org/jetbrains/letsPlot/livemap/mapengine/placement/Components.kt,Components.kt,kt,3.0,3.0
lets-plot,plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/geom/AreaRidgesGeom.kt,AreaRidgesGeom.kt,kt,3.0,3.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/BogusScale.kt,BogusScale.kt,kt,3.0,3.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/LayerRendererUtil.kt,LayerRendererUtil.kt,kt,3.0,3.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/coord/MarginalLayerCoordProvider.kt,MarginalLayerCoordProvider.kt,kt,3.0,3.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/layout/figure/composite/CompositeFigureGridLayoutBase.kt,CompositeFigureGridLayoutBase.kt,kt,3.0,3.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/tooltip/LinePattern.kt,LinePattern.kt,kt,3.0,3.0
lets-plot,python-package/test/geo_data/test_map_regions.py,test_map_regions.py,py,3.0,3.0
lets-plot,tools/build_manylinux_wheel.sh,build_manylinux_wheel.sh,sh,3.0,3.0
lets-plot,demo/plot/src/jvmBatikMain/kotlin/demo/plot/batik/plotConfig/PathBatik.kt,PathBatik.kt,kt,3.0,2.0
lets-plot,platf-batik/src/jvmMain/kotlin/org/jetbrains/letsPlot/batik/mapping/svg/Utils.kt,Utils.kt,kt,3.0,2.0
lets-plot,plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/interact/mouse/MouseWheelInteraction.kt,MouseWheelInteraction.kt,kt,3.0,2.0
lets-plot,plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/tooltip/GeomTargetCollector.kt,GeomTargetCollector.kt,kt,3.0,2.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/data/StatInput.kt,StatInput.kt,kt,3.0,2.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/layout/tile/LiveMapTileLayout.kt,LiveMapTileLayout.kt,kt,3.0,2.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/scale/ScaleProvider.kt,ScaleProvider.kt,kt,3.0,2.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/tooltip/loc/TransformedTargetLocator.kt,TransformedTargetLocator.kt,kt,3.0,2.0
lets-plot,plot-builder/src/jvmTest/kotlin/org/jetbrains/letsPlot/core/plot/builder/tooltip/GeomTargetInteractionAreaFunctionTest.kt,GeomTargetInteractionAreaFunctionTest.kt,kt,3.0,2.0
lets-plot,plot-builder/src/jvmTest/kotlin/org/jetbrains/letsPlot/core/plot/builder/tooltip/TestingGeomTargetBuilder.kt,TestingGeomTargetBuilder.kt,kt,3.0,2.0
lets-plot,plot-stem/src/commonMain/kotlin/org/jetbrains/letsPlot/core/spec/back/transform/bistro/util/ThemeOptions.kt,ThemeOptions.kt,kt,3.0,2.0
lets-plot,gis/src/commonMain/kotlin/org/jetbrains/letsPlot/gis/tileprotocol/socket/TileWebSocketBuilder.kt,TileWebSocketBuilder.kt,kt,3.0,1.0
lets-plot,plot-stem/src/commonMain/kotlin/org/jetbrains/letsPlot/core/spec/back/transform/bistro/util/TooltipsOptions.kt,TooltipsOptions.kt,kt,3.0,1.0
lets-plot,python-package/lets_plot/bistro/__init__.py,__init__.py,py,3.0,1.0
lets-plot,datamodel/src/commonMain/kotlin/org/jetbrains/letsPlot/datamodel/svg/dom/SvgConstants.kt,SvgConstants.kt,kt,3.0,0.0
lets-plot,plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/interact/ToolFeedback.kt,ToolFeedback.kt,kt,3.0,0.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/FigureBuildInfo.kt,FigureBuildInfo.kt,kt,3.0,0.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/interact/toolbox/SvgControl.kt,SvgControl.kt,kt,3.0,0.0
lets-plot,plot-stem/src/commonMain/kotlin/org/jetbrains/letsPlot/core/spec/conversion/LineTypeOptionConverter.kt,LineTypeOptionConverter.kt,kt,2.0,39.0
lets-plot,python-package/test/plot/test_gggrid_theme.py,test_gggrid_theme.py,py,2.0,8.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/tooltip/data/ConstantField.kt,ConstantField.kt,kt,2.0,5.0
lets-plot,plot-builder/src/jvmTest/kotlin/org/jetbrains/letsPlot/core/plot/builder/tooltip/loc/PolygonEdgeCasesTest.kt,PolygonEdgeCasesTest.kt,kt,2.0,5.0
lets-plot,livemap/src/jvmTest/kotlin/org/jetbrains/letsPlot/livemap/chart/SearchTestHelper.kt,SearchTestHelper.kt,kt,2.0,4.0
lets-plot,plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/stat/math3/UniformDistribution.kt,UniformDistribution.kt,kt,2.0,4.0
lets-plot,commons/src/commonMain/kotlin/org/jetbrains/letsPlot/commons/registration/Registration.kt,Registration.kt,kt,2.0,3.0
lets-plot,livemap/src/commonMain/kotlin/org/jetbrains/letsPlot/livemap/core/ecs/AbstractSystem.kt,AbstractSystem.kt,kt,2.0,3.0
lets-plot,plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/interact/feedback/WheelZoomFeedback.kt,WheelZoomFeedback.kt,kt,2.0,3.0
lets-plot,plot-builder/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/builder/layout/axis/AdaptableAxisBreaksProvider.kt,AdaptableAxisBreaksProvider.kt,kt,2.0,3.0
lets-plot,commons/src/commonMain/kotlin/org/jetbrains/letsPlot/commons/intern/async/Async.kt,Async.kt,kt,2.0,2.0
lets-plot,commons/src/commonMain/kotlin/org/jetbrains/letsPlot/commons/intern/async/ResolvableAsync.kt,ResolvableAsync.kt,kt,2.0,2.0
lets-plot,datamodel/src/commonMain/kotlin/org/jetbrains/letsPlot/datamodel/svg/dom/SvgTextContent.kt,SvgTextContent.kt,kt,2.0,2.0
lets-plot,demo/common-jvm-util/src/main/kotlin/demo/common/util/demoUtils/browser/BrowserDemoUtil.kt,BrowserDemoUtil.kt,kt,2.0,2.0
lets-plot,demo/export/src/main/kotlin/demo/plot/export/browser/image/PlotImageDemoUtil.kt,PlotImageDemoUtil.kt,kt,2.0,2.0
lets-plot,demo/livemap-jvm/src/main/kotlin/demo/livemap/plot/awt/GeomLiveMapAwt.kt,GeomLiveMapAwt.kt,kt,2.0,2.0
lets-plot,demo/livemap/src/commonMain/kotlin/demo/livemap/plotDemo/LiveMap.kt,LiveMap.kt,kt,2.0,2.0
lets-plot,demo/plot-browser/src/demoRunnerMain/kotlin/demo/plot/browser/component/AxisComponentDemoBrowser.kt,AxisComponentDemoBrowser.kt,kt,2.0,2.0
lets-plot,demo/plot/src/commonMain/kotlin/demo/plot/shared/model/geom/PolygonWithCoordMapDemo.kt,PolygonWithCoordMapDemo.kt,kt,2.0,2.0
lets-plot,deprecated-in-v4/src/jvmMain/kotlin/jetbrains/datalore/vis/swing/batik/depracetedSymbols.kt,depracetedSymbols.kt,kt,2.0,2.0
lets-plot,deprecated-in-v4/src/jvmMain/kotlin/jetbrains/datalore/vis/swing/jfx/depracetedSymbols.kt,depracetedSymbols.kt,kt,2.0,2.0
lets-plot,docs/f-23d/theme_plot_message.ipynb,theme_plot_message.ipynb,ipynb,2.0,2.0
lets-plot,gis/src/commonMain/kotlin/org/jetbrains/letsPlot/gis/tileprotocol/http/HttpTileTransport.kt,HttpTileTransport.kt,kt,2.0,2.0
lets-plot,livemap/src/commonMain/kotlin/org/jetbrains/letsPlot/livemap/LiveMap.kt,LiveMap.kt,kt,2.0,2.0
lets-plot,livemap/src/commonMain/kotlin/org/jetbrains/letsPlot/livemap/LiveMapLocation.kt,LiveMapLocation.kt,kt,2.0,2.0
lets-plot,livemap/src/commonMain/kotlin/org/jetbrains/letsPlot/livemap/chart/GrowingPathEffect.kt,GrowingPathEffect.kt,kt,2.0,2.0
lets-plot,livemap/src/commonMain/kotlin/org/jetbrains/letsPlot/livemap/chart/text/TextRenderer.kt,TextRenderer.kt,kt,2.0,2.0
lets-plot,livemap/src/commonMain/kotlin/org/jetbrains/letsPlot/livemap/geometry/MicroTasks.kt,MicroTasks.kt,kt,2.0,2.0
lets-plot,livemap/src/commonMain/kotlin/org/jetbrains/letsPlot/livemap/mapengine/MapProjection.kt,MapProjection.kt,kt,2.0,2.0
lets-plot,livemap/src/jvmTest/kotlin/org/jetbrains/letsPlot/livemap/stubs/LayerManagerStub.kt,LayerManagerStub.kt,kt,2.0,2.0
lets-plot,platf-jfx-swing/src/jvmMain/kotlin/org/jetbrains/letsPlot/jfx/mapping/svg/attr/SvgTextElementAttrMapping.kt,SvgTextElementAttrMapping.kt,kt,2.0,2.0
lets-plot,plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/interact/feedback/DrawRectFeedback.kt,DrawRectFeedback.kt,kt,2.0,2.0
lets-plot,plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/geom/ViolinGeom.kt,ViolinGeom.kt,kt,2.0,2.0
lets-plot,plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/layout/TextJustification.kt,TextJustification.kt,kt,2.0,2.0
lets-plot,plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/render/linetype/LineType.kt,LineType.kt,kt,2.0,2.0
lets-plot,plot-base/src/commonMain/kotlin/org/jetbrains/letsPlot/core/plot/base/scale/transform/FunTransform.kt,FunTransform.kt,kt,2.0,2.0
lets-plot,plot-base/src/jvmTest/kotlin/org/jetbrains/letsPlot/core/plot/base/scale/transform/CreateApplicableDomainTest.kt,CreateApplicableDomainTest.kt,kt,2.0,2.0
lets-plot,plot-builder/src/jvmTest/kotlin/org/jetbrains/letsPlot/core/plot/builder/YOrientationGeomBuildingTest.kt,YOrientationGeomBuildingTest.kt,kt,2.0,2.0
lets-plot,plot-builder/src/jvmTest/kotlin/org/jetbrains/letsPlot/core/plot/builder/coord/CoordTestBase.kt,CoordTestBase.kt,kt,2.0,2.0
lets-plot,plot-builder/src/jvmTest/kotlin/org/jetbrains/letsPlot/core/plot/builder/data/RingAssertion.kt,RingAssertion.kt,kt,2.0,2.0
lets-plot,plot-builder/src/jvmTest/kotlin/org/jetbrains/letsPlot/core/plot/builder/defaultTheme/ThemeColorOptionsTest.kt,ThemeColorOptionsTest.kt,kt,2.0,2.0
lets-plot,plot-livemap/build.gradle.kts,build.gradle.kts,kts,2.0,2.0
lets-plot,plot-stem/src/jvmTest/kotlin/org/jetbrains/letsPlot/core/spec/back/DataMetaStoreFactorLevelsTest.kt,DataMetaStoreFactorLevelsTest.kt,kt,2.0,2.0
lets-plot,plot-stem/src/jvmTest/kotlin/org/jetbrains/letsPlot/core/spec/config/GeoConfigWithStatApplyingTest.kt,GeoConfigWithStatApplyingTest.kt,kt,2.0,2.0
lets-plot,plot-stem/src/jvmTest/kotlin/org/jetbrains/letsPlot/core/spec/config/SeriesAnnotationTest.kt,SeriesAnnotationTest.kt,kt,2.0,2.0
lets-plot,plot-stem/src/jvmTest/kotlin/org/jetbrains/letsPlot/core/spec/config/TooltipWithConstantTest.kt,TooltipWithConstantTest.kt,kt,2.0,2.0
lets-plot,commons/src/commonMain/kotlin/org/jetbrains/letsPlot/commons/event/MouseEvent.kt,MouseEvent.kt,kt,2.0,1.0
lets-plot,commons/src/commonMain/kotlin/org/jetbrains/letsPlot/commons/event/MouseEventSpec.kt,MouseEventSpec.kt,kt,2.0,1.0
lets-plot,commons/src/commonMain/kotlin/org/jetbrains/letsPlot/commons/intern/concurrent/AtomicInteger.kt,AtomicInteger.kt,kt,2.0,1.0
lets-plot,commons/src/commonMain/kotlin/org/jetbrains/letsPlot/commons/values/Colors.kt,Colors.kt,kt,2.0,1.0
lets-plot,demo/plot-common/src/commonMain/kotlin/demo/plot/common/model/plotConfig/QQ.kt,QQ.kt,kt,2.0,1.0
lets-plot,docs/dev/notebooks/polynomial_regression.ipynb,polynomial_regression.ipynb,ipynb,2.0,1.0
lets-plot,docs/f-23b/geom_lollipop.ipynb,geom_lollipop.ipynb,ipynb,2.0,1.0
