hash;repo_name;author;date;extension;additions;deletions
dd4459829dced70b0d781a9649b681cb58728e33;lets-plot;Valentin Dovidaytis;Fri Aug 2 17:15:08 2024 +0200;py;1;1
6091b635eeaea9fe1c8d27c313e9827080f7173c;lets-plot;Valentin Dovidaytis;Fri Aug 2 17:13:12 2024 +0200;md;55;48
6091b635eeaea9fe1c8d27c313e9827080f7173c;lets-plot;Valentin Dovidaytis;Fri Aug 2 17:13:12 2024 +0200;js;1;1
6091b635eeaea9fe1c8d27c313e9827080f7173c;lets-plot;Valentin Dovidaytis;Fri Aug 2 17:13:12 2024 +0200;kts;1;1
6091b635eeaea9fe1c8d27c313e9827080f7173c;lets-plot;Valentin Dovidaytis;Fri Aug 2 17:13:12 2024 +0200;py;1;1
316ecc620dd603d00117d93e50e2741872462a73;lets-plot;Valentin Dovidaytis;Fri Aug 2 17:02:52 2024 +0200;md;23;47
0521d877223e94a0d629c39e71f1b6cb0c9e31ac;lets-plot;Artem Smirnov;Fri Aug 2 15:38:42 2024 +0200;py;54;40
3071ee01ca33e6dbccc753a18e09dc417c3e267a;lets-plot;Artem Smirnov;Fri Aug 2 14:08:51 2024 +0200;kt;1;1
5debac8126e0a6a1ad6204f0dac3c3ed3aa9a479;lets-plot;Igor Alshannikov;Thu Aug 1 15:35:23 2024 -0400;png;0;0
8c3d7ef3617be1c93a0c5e9b5f1aef6737f9ed3a;lets-plot;Igor Alshannikov;Thu Aug 1 14:50:40 2024 -0400;ipynb;380;113
8c3d7ef3617be1c93a0c5e9b5f1aef6737f9ed3a;lets-plot;Igor Alshannikov;Thu Aug 1 14:50:40 2024 -0400;yml;2;2
efcabff5bf102c8b1f30b62615b4d887b79bff77;lets-plot;Valentin Dovidaytis;Thu Aug 1 17:04:59 2024 +0200;kts;1;1
efcabff5bf102c8b1f30b62615b4d887b79bff77;lets-plot;Valentin Dovidaytis;Thu Aug 1 17:04:59 2024 +0200;py;1;1
f551a62f59d4d1203376180fd287fcfa2ee49899;lets-plot;Valentin Dovidaytis;Thu Aug 1 16:59:20 2024 +0200;js;1;1
f551a62f59d4d1203376180fd287fcfa2ee49899;lets-plot;Valentin Dovidaytis;Thu Aug 1 16:59:20 2024 +0200;kts;1;1
f551a62f59d4d1203376180fd287fcfa2ee49899;lets-plot;Valentin Dovidaytis;Thu Aug 1 16:59:20 2024 +0200;py;1;1
37f2c296d3836c2fc94b02b6afbfdace8a172f6f;lets-plot;Ivan Kupriyanov;Thu Aug 1 16:21:52 2024 +0200;py;23;7
fbe1af07b63654b3184f7fc82f9296d9550986f9;lets-plot;Ivan Kupriyanov;Thu Aug 1 12:41:56 2024 +0200;ipynb;2;2
3c842dafb0cd2118da40d96d97303e84a793fc96;lets-plot;Ivan Kupriyanov;Thu Aug 1 12:35:04 2024 +0200;ipynb;495;18
3c842dafb0cd2118da40d96d97303e84a793fc96;lets-plot;Ivan Kupriyanov;Thu Aug 1 12:35:04 2024 +0200;py;27;39
3c842dafb0cd2118da40d96d97303e84a793fc96;lets-plot;Ivan Kupriyanov;Thu Aug 1 12:35:04 2024 +0200;kt;2;3
96d21fdea9ddf37b392dc3268708d41989da4ff4;lets-plot;Ivan Kupriyanov;Thu Aug 1 01:05:57 2024 +0200;kt;12;2
dc926fadc5bc573928314e0c31ce8f9bf04001a3;lets-plot;Ivan Kupriyanov;Wed Jul 31 16:45:08 2024 +0200;py;10;9
adb2ab7dbb26b109a23c5042049bd5b4c4b7a29d;lets-plot;Ivan Kupriyanov;Wed Jul 31 16:28:22 2024 +0200;py;7;5
a0a7b35bd6ce9a1fae4511a2b3ddef565511261f;lets-plot;Artem Smirnov;Wed Jul 31 15:58:38 2024 +0200;ipynb;4201;4201
a0a7b35bd6ce9a1fae4511a2b3ddef565511261f;lets-plot;Artem Smirnov;Wed Jul 31 15:58:38 2024 +0200;kt;68;68
a0a7b35bd6ce9a1fae4511a2b3ddef565511261f;lets-plot;Artem Smirnov;Wed Jul 31 15:58:38 2024 +0200;py;15;15
29304be58f67d8d669fa992c926aecd5130f81f1;lets-plot;Artem Smirnov;Wed Jul 31 15:53:49 2024 +0200;py;33;69
075b44ca8a7b0c35ed63ca27bec086e8b4ab68c2;lets-plot;Ivan Kupriyanov;Wed Jul 31 14:39:04 2024 +0200;ipynb;947;148
075b44ca8a7b0c35ed63ca27bec086e8b4ab68c2;lets-plot;Ivan Kupriyanov;Wed Jul 31 14:39:04 2024 +0200;kt;44;26
6470ebde1f42b9f6f466ecfc4df9f670f7b46fd3;lets-plot;Igor Alshannikov;Tue Jul 30 20:40:42 2024 -0400;ipynb;28;31
8312e29a202ef99516e0a886564f10b69941b823;lets-plot;Igor Alshannikov;Tue Jul 30 17:02:23 2024 -0400;md;16;14
3d9fbb5a1d2fb6b3efb3b97b704497aaccf08efa;lets-plot;Mikhail Koroteev;Tue Jul 30 23:59:22 2024 +0300;kt;1;1
d987f7f53432ab11761652d61256c1e48d7ab6d6;lets-plot;Igor Alshannikov;Tue Jul 30 16:35:04 2024 -0400;py;18;6
bb5004ce955908b5a9b0c2de46c8992700dd33c8;lets-plot;Igor Alshannikov;Tue Jul 30 15:46:36 2024 -0400;ipynb;75;333
a255bf3913af6b053213a2eb4eb57167bdef762f;lets-plot;Igor Alshannikov;Tue Jul 30 14:29:32 2024 -0400;ipynb;46;6
36b64cb4a793de93f34dbdc5492119b7c615df1d;lets-plot;Igor Alshannikov;Tue Jul 30 14:19:23 2024 -0400;ipynb;84;9
35c486af85b4c7c19397955d019157ed48c60ba0;lets-plot;Igor Alshannikov;Tue Jul 30 14:13:07 2024 -0400;ipynb;19;15
34f8c204a6c3b52100809e4ca2f74ef70dbb8402;lets-plot;Ivan Kupriyanov;Tue Jul 30 19:54:49 2024 +0200;py;4;0
34f8c204a6c3b52100809e4ca2f74ef70dbb8402;lets-plot;Ivan Kupriyanov;Tue Jul 30 19:54:49 2024 +0200;md;1;0
110599937793afbfbb4bd4a71535308aa93b5ce4;lets-plot;Artem Smirnov;Tue Jul 30 17:30:06 2024 +0200;ipynb;479;479
110599937793afbfbb4bd4a71535308aa93b5ce4;lets-plot;Artem Smirnov;Tue Jul 30 17:30:06 2024 +0200;kt;2;2
62344c035259a143892b683c9f37a3859bc15e89;lets-plot;Ivan Kupriyanov;Tue Jul 30 16:59:10 2024 +0200;kt;48;25
7350922b56a15871afea7fd97f8bc1bc9488f016;lets-plot;Ivan Kupriyanov;Tue Jul 30 16:59:09 2024 +0200;ipynb;44;44
4675f941ef62cc8927390d3e3f2b45468b09afc3;lets-plot;Artem Smirnov;Tue Jul 30 15:36:08 2024 +0200;ipynb;1136;2050
4675f941ef62cc8927390d3e3f2b45468b09afc3;lets-plot;Artem Smirnov;Tue Jul 30 15:36:08 2024 +0200;kt;56;15
4675f941ef62cc8927390d3e3f2b45468b09afc3;lets-plot;Artem Smirnov;Tue Jul 30 15:36:08 2024 +0200;py;9;2
f6876acf31725389d7c9529ef14b65f749453d5f;lets-plot;Ivan Kupriyanov;Tue Jul 30 15:14:14 2024 +0200;ipynb;44;44
cefc49410c09506118cbbabe0e26794d36a3cc61;lets-plot;Ivan Kupriyanov;Tue Jul 30 15:07:49 2024 +0200;kt;25;48
03bf16c5bbf0246579ec86957e6987a7cf8744af;lets-plot;Igor Alshannikov;Mon Jul 29 19:37:38 2024 -0400;ipynb;54;9
b2cadb60f245938587d9c8330fb06d2c6a082d91;lets-plot;Igor Alshannikov;Mon Jul 29 18:23:40 2024 -0400;kt;17;12
b9431b5e82f02ccb5ebf7d1667d853a04a672e45;lets-plot;Ivan Kupriyanov;Mon Jul 29 20:49:39 2024 +0200;ipynb;3;2
f9034104e07256698f1886ea1ab4aa07c75c24dc;lets-plot;Ivan Kupriyanov;Mon Jul 29 20:26:40 2024 +0200;ipynb;18;19
f9034104e07256698f1886ea1ab4aa07c75c24dc;lets-plot;Ivan Kupriyanov;Mon Jul 29 20:26:40 2024 +0200;py;14;3
f9034104e07256698f1886ea1ab4aa07c75c24dc;lets-plot;Ivan Kupriyanov;Mon Jul 29 20:26:40 2024 +0200;kt;3;2
bd829f0e5494e6f709c7965d47bd6760153f4fd8;lets-plot;Ivan Kupriyanov;Mon Jul 29 19:22:16 2024 +0200;ipynb;8;6
3b400efed0e09cbe4e8b22d39915a05c47a6c9f4;lets-plot;Igor Alshannikov;Mon Jul 29 13:08:20 2024 -0400;ipynb;0;261
21d485ae3819a8ba944ff45d80d51108e00b8974;lets-plot;Artem Smirnov;Mon Jul 29 19:05:36 2024 +0200;ipynb;16868;264
21d485ae3819a8ba944ff45d80d51108e00b8974;lets-plot;Artem Smirnov;Mon Jul 29 19:05:36 2024 +0200;kt;660;154
21d485ae3819a8ba944ff45d80d51108e00b8974;lets-plot;Artem Smirnov;Mon Jul 29 19:05:36 2024 +0200;py;53;12
073d53206411a01c0bbfed9b4250172ad0ab9497;lets-plot;Mikhail Koroteev;Mon Jul 29 18:20:05 2024 +0300;kt;4;5
6da7ae100eb16404e5bb9a4bd399a85be303bcb6;lets-plot;Mikhail Koroteev;Mon Jul 29 18:12:57 2024 +0300;kt;5;4
be35989c2816137afbd96e904b466723c3114619;lets-plot;Mikhail Koroteev;Mon Jul 29 17:10:05 2024 +0300;kt;4;5
f6d4346004c8c29e60ddaf05885a3ce74bdc4940;lets-plot;Mikhail Koroteev;Mon Jul 29 16:49:42 2024 +0300;ipynb;2429;0
f6d4346004c8c29e60ddaf05885a3ce74bdc4940;lets-plot;Mikhail Koroteev;Mon Jul 29 16:49:42 2024 +0300;kt;354;84
f6d4346004c8c29e60ddaf05885a3ce74bdc4940;lets-plot;Mikhail Koroteev;Mon Jul 29 16:49:42 2024 +0300;md;17;13
f6d4346004c8c29e60ddaf05885a3ce74bdc4940;lets-plot;Mikhail Koroteev;Mon Jul 29 16:49:42 2024 +0300;py;14;1
fd18c87b9fb6d81ebbb5cb1a9531db6309b3f93e;lets-plot;Ivan Kupriyanov;Mon Jul 29 15:32:17 2024 +0200;ipynb;2;1
092ad1895cfe425ee621d525bd869c3db6e5f980;lets-plot;Igor Alshannikov;Fri Jul 26 17:03:14 2024 -0400;ipynb;787;20
3a43b6754e904ede47e833c305c9b2d0414ae426;lets-plot;Igor Alshannikov;Fri Jul 26 14:00:29 2024 -0400;ipynb;17;12
9484e1a4e0e87011282f5a34d3b08d769f439e3c;lets-plot;Igor Alshannikov;Fri Jul 26 13:07:34 2024 -0400;md;1;0
033fb63ab6873701da736cb902028f74a7778dec;lets-plot;Ivan Kupriyanov;Fri Jul 26 15:05:08 2024 +0200;ipynb;262;0
033fb63ab6873701da736cb902028f74a7778dec;lets-plot;Ivan Kupriyanov;Fri Jul 26 15:05:08 2024 +0200;md;2;2
0c2e00cdc6c5992c36d2b6529db935f1881c4bd9;lets-plot;Igor Alshannikov;Thu Jul 25 17:53:46 2024 -0400;py;304;2
0c2e00cdc6c5992c36d2b6529db935f1881c4bd9;lets-plot;Igor Alshannikov;Thu Jul 25 17:53:46 2024 -0400;ipynb;236;0
0c2e00cdc6c5992c36d2b6529db935f1881c4bd9;lets-plot;Igor Alshannikov;Thu Jul 25 17:53:46 2024 -0400;md;6;0
0c2e00cdc6c5992c36d2b6529db935f1881c4bd9;lets-plot;Igor Alshannikov;Thu Jul 25 17:53:46 2024 -0400;txt;3;3
0c2e00cdc6c5992c36d2b6529db935f1881c4bd9;lets-plot;Igor Alshannikov;Thu Jul 25 17:53:46 2024 -0400;yml;2;1
5083e868d0a28c1e2ff6533ca276a90b2e9f4e67;lets-plot;Igor Alshannikov;Thu Jul 25 16:40:53 2024 -0400;properties;1;1
795e0fa362ae1992c3dd9e4b44f4ff17f0591595;lets-plot;Ivan Kupriyanov;Thu Jul 25 22:20:39 2024 +0200;py;27;5
795e0fa362ae1992c3dd9e4b44f4ff17f0591595;lets-plot;Ivan Kupriyanov;Thu Jul 25 22:20:39 2024 +0200;kt;18;17
e777065c446cd7144528415092c5226963e74ead;lets-plot;Ivan Kupriyanov;Thu Jul 25 17:32:44 2024 +0200;kt;165;159
7d5e376749e533ae6aca73a8cc6cc4df8cbcab54;lets-plot;Artem Smirnov;Thu Jul 25 12:15:59 2024 +0200;ipynb;2073;0
7d5e376749e533ae6aca73a8cc6cc4df8cbcab54;lets-plot;Artem Smirnov;Thu Jul 25 12:15:59 2024 +0200;kt;401;12
7d5e376749e533ae6aca73a8cc6cc4df8cbcab54;lets-plot;Artem Smirnov;Thu Jul 25 12:15:59 2024 +0200;py;113;0
7d5e376749e533ae6aca73a8cc6cc4df8cbcab54;lets-plot;Artem Smirnov;Thu Jul 25 12:15:59 2024 +0200;csv;13;0
7d5e376749e533ae6aca73a8cc6cc4df8cbcab54;lets-plot;Artem Smirnov;Thu Jul 25 12:15:59 2024 +0200;md;4;0
9495415e3b6b8e4b375650965ea3bd5ad764603b;lets-plot;Ivan Kupriyanov;Wed Jul 24 22:47:51 2024 +0200;kt;151;52
8f81ace421da6383d2c1d536549c901100753ec2;lets-plot;Ivan Kupriyanov;Wed Jul 24 17:40:38 2024 +0200;ipynb;261;0
8f81ace421da6383d2c1d536549c901100753ec2;lets-plot;Ivan Kupriyanov;Wed Jul 24 17:40:38 2024 +0200;kt;22;9
8f81ace421da6383d2c1d536549c901100753ec2;lets-plot;Ivan Kupriyanov;Wed Jul 24 17:40:38 2024 +0200;py;5;1
8f81ace421da6383d2c1d536549c901100753ec2;lets-plot;Ivan Kupriyanov;Wed Jul 24 17:40:38 2024 +0200;md;4;1
e345487e25004045f9342e33613af6eabb9762fa;lets-plot;Igor Alshannikov;Tue Jul 23 16:55:26 2024 -0400;kt;91;56
a82a57cf51019a216196d8cbb08cecaee2b5b2a2;lets-plot;Ivan Kupriyanov;Tue Jul 23 20:07:14 2024 +0200;kt;9;11
402eb3be4562f5587d2327369c5af49f65b32c7b;lets-plot;Ivan Kupriyanov;Tue Jul 23 17:11:13 2024 +0200;kt;1;1
f78af45d9d04266d39374f5723854e529d0e81af;lets-plot;Artem Smirnov;Tue Jul 23 16:38:38 2024 +0200;py;19;1
230c9f64ec798277b7e3afa3c595326ea9342dc9;lets-plot;Ivan Kupriyanov;Tue Jul 23 14:15:42 2024 +0200;py;10;7
e3eae78629e58c12de39d4d33488c4642b600599;lets-plot;Artem Smirnov;Tue Jul 23 03:04:29 2024 +0200;kt;85;47
e3eae78629e58c12de39d4d33488c4642b600599;lets-plot;Artem Smirnov;Tue Jul 23 03:04:29 2024 +0200;py;5;4
742d3118c18019eb8e768132793a7e6ddd67732f;lets-plot;Igor Alshannikov;Mon Jul 22 17:54:40 2024 -0400;kt;222;6
b5028b9cbc37f109ef19ec2a8d7593c34c2f76ea;lets-plot;Ivan Kupriyanov;Mon Jul 22 20:39:23 2024 +0200;ipynb;1612;0
b5028b9cbc37f109ef19ec2a8d7593c34c2f76ea;lets-plot;Ivan Kupriyanov;Mon Jul 22 20:39:23 2024 +0200;py;144;21
2b0ea74708c20ef65fa9654f71d3829ba9762537;lets-plot;Igor Alshannikov;Fri Jul 19 17:27:23 2024 -0400;py;44;11
2b0ea74708c20ef65fa9654f71d3829ba9762537;lets-plot;Igor Alshannikov;Fri Jul 19 17:27:23 2024 -0400;kt;43;26
d7b5e1fc9e15233d4d2c71cd41cf475c448db0b1;lets-plot;Igor Alshannikov;Fri Jul 19 14:52:51 2024 -0400;kt;306;255
229e0c0e56ebf306b12e624cba0dcbdf8eaa4888;lets-plot;Igor Alshannikov;Thu Jul 18 15:19:10 2024 -0400;kt;48;38
5fa7fba2dbae4a8142344232e061cb1a79b0aa79;lets-plot;Ivan Kupriyanov;Thu Jul 18 13:32:52 2024 +0200;kt;37;15
ec2e18cdde805d9e04a1e5e64918ad0bd0ba5a87;lets-plot;Ivan Kupriyanov;Thu Jul 18 02:27:29 2024 +0200;kt;6;0
45d30d4a185fc23d1efead8236794a2a1b67f6ef;lets-plot;Artem Smirnov;Wed Jul 17 23:18:51 2024 +0200;ipynb;1005;0
45d30d4a185fc23d1efead8236794a2a1b67f6ef;lets-plot;Artem Smirnov;Wed Jul 17 23:18:51 2024 +0200;kt;813;2
45d30d4a185fc23d1efead8236794a2a1b67f6ef;lets-plot;Artem Smirnov;Wed Jul 17 23:18:51 2024 +0200;py;196;1
45d30d4a185fc23d1efead8236794a2a1b67f6ef;lets-plot;Artem Smirnov;Wed Jul 17 23:18:51 2024 +0200;md;4;0
92521e278beb7be6f0dfd74ce3c13aa0f32bac1d;lets-plot;Igor Alshannikov;Wed Jul 17 15:53:07 2024 -0400;kt;218;174
9a8d46a33bf57218186f69e6c2eb011b2867a866;lets-plot;Ivan Kupriyanov;Wed Jul 17 12:12:27 2024 +0200;py;3;2
5a2fda0c2d3f25f305577773c2701591ae390cc7;lets-plot;Ivan Kupriyanov;Tue Jul 16 19:00:21 2024 +0200;kt;1;1
a5384bc602146e1a20b25c60360a18b3961ecb6e;lets-plot;Igor Alshannikov;Tue Jul 16 11:54:23 2024 -0400;kt;29;20
f18c78dbcb5bfbeff59c25fc01be4d8360fb5dc3;lets-plot;Ivan Kupriyanov;Tue Jul 16 14:38:24 2024 +0200;kt;3;3
59814673d74699cbdca27e5d4aff84a0bd632a56;lets-plot;Ivan Kupriyanov;Tue Jul 16 14:13:08 2024 +0200;kt;204;87
59814673d74699cbdca27e5d4aff84a0bd632a56;lets-plot;Ivan Kupriyanov;Tue Jul 16 14:13:08 2024 +0200;py;13;14
277140e71c5ef116801df99580385c96a4ecadee;lets-plot;Valentin Dovidaytis;Tue Jul 16 09:34:12 2024 +0200;kts;10;17
6b0884f59ac0700b4ea279cdf614589b6ed78e6f;lets-plot;Igor Alshannikov;Mon Jul 15 18:46:37 2024 -0400;kt;196;150
ea85d7966533c35c5f7564d7e567a83c3e9834fc;lets-plot;Igor Alshannikov;Mon Jul 15 17:12:43 2024 -0400;kt;212;166
868438b9041e5702dad665bfea7ca3b1e89989a2;lets-plot;Igor Alshannikov;Mon Jul 15 15:42:40 2024 -0400;kt;16;20
ba35bdee338dda1e4f29567087b88ad08c8d7cf4;lets-plot;Ivan Kupriyanov;Mon Jul 15 16:14:38 2024 +0200;py;1;1
2972ca8ee24bd9c43aaff0ebf6443089b85b0b5a;lets-plot;Igor Alshannikov;Sun Jul 14 21:40:44 2024 -0400;kt;363;203
8d042d1ab8b1d938993aafd4da56c7b32908ce2b;lets-plot;Ivan Kupriyanov;Thu Jul 11 20:30:29 2024 +0200;py;11;7
b4afa89b6aa0096275dc34bb99df2c0bf5f702c7;lets-plot;Ivan Kupriyanov;Thu Jul 11 19:22:10 2024 +0200;kt;25;7
5a5ecb5b0223315990c0f6628beb8cd754b9a429;lets-plot;Igor Alshannikov;Wed Jul 10 18:13:15 2024 -0400;kt;104;44
2817d13bc00e82b8e5a7e3610b2c06e1eac1c607;lets-plot;Igor Alshannikov;Wed Jul 10 17:12:52 2024 -0400;kt;6;4
fac3ebeb20ba62e7681955dba738ec119f13d655;lets-plot;Igor Alshannikov;Wed Jul 10 17:04:02 2024 -0400;kt;254;188
5fe65f592ef4235c98a174815d769b33080b5472;lets-plot;Ivan Kupriyanov;Wed Jul 10 20:12:20 2024 +0200;kt;12;24
ef9c24fd312b8e2f1bf2071377da3723f599194b;lets-plot;Ivan Kupriyanov;Wed Jul 10 17:36:13 2024 +0200;py;5;1
f39e165eecc924133442becb397ea757c9acc278;lets-plot;Igor Alshannikov;Tue Jul 9 18:00:16 2024 -0400;kt;168;109
6a0930f59ea9944fe91624e47ec04bad52043f52;lets-plot;Valentin Dovidaytis;Tue Jul 9 16:33:29 2024 +0200;kts;29;11
e010ae56550595644aca58bdd93cf008f8b9ad1c;lets-plot;Valentin Dovidaytis;Tue Jul 9 10:29:52 2024 +0200;kts;11;29
299d4f3ce7224541ae2214f796755ed83343a28d;lets-plot;Igor Alshannikov;Mon Jul 8 18:09:22 2024 -0400;kt;6;36
9a2bebc3754468a69b3cf43957bbae02837a5b34;lets-plot;Igor Alshannikov;Mon Jul 8 17:51:27 2024 -0400;kt;6;6
a503f6980f454cfa82ace32e65a1324f5106dee7;lets-plot;Igor Alshannikov;Mon Jul 8 16:44:24 2024 -0400;kt;11;11
2bc0e822b50dff18b99f6658d97e6490d0d31921;lets-plot;Ivan Kupriyanov;Mon Jul 8 21:55:49 2024 +0200;kt;1;0
1cac987ace9dc31d0c596f57eaa99fa3486e456b;lets-plot;Artem Smirnov;Mon Jul 8 16:37:12 2024 +0200;py;48;67
962ffd17586802acb00e749dc752906f763db3ed;lets-plot;Ivan Kupriyanov;Mon Jul 8 12:15:45 2024 +0200;kt;37;0
f563bf9f193762b4e5693e1a69c6466282f8bdcd;lets-plot;Ivan Kupriyanov;Mon Jul 8 00:23:36 2024 +0200;py;34;14
f563bf9f193762b4e5693e1a69c6466282f8bdcd;lets-plot;Ivan Kupriyanov;Mon Jul 8 00:23:36 2024 +0200;kt;3;3
9932feef4b2aedfc00a536a48f6b5b1205cfb7e6;lets-plot;Igor Alshannikov;Fri Jul 5 18:41:30 2024 -0400;kt;8;7
969339f0aeddb21bbb8888421bde1275a11e4dd1;lets-plot;Ivan Kupriyanov;Fri Jul 5 23:32:58 2024 +0200;kt;13;16
d2c896d8fd34df500c07bfe5939e4d29779d0092;lets-plot;Ivan Kupriyanov;Fri Jul 5 22:34:09 2024 +0200;ipynb;440;0
d2c896d8fd34df500c07bfe5939e4d29779d0092;lets-plot;Ivan Kupriyanov;Fri Jul 5 22:34:09 2024 +0200;py;409;226
d2c896d8fd34df500c07bfe5939e4d29779d0092;lets-plot;Ivan Kupriyanov;Fri Jul 5 22:34:09 2024 +0200;kt;243;144
d2c896d8fd34df500c07bfe5939e4d29779d0092;lets-plot;Ivan Kupriyanov;Fri Jul 5 22:34:09 2024 +0200;md;1;0
94e3339b42b7563a5d3f316832b4b64652826bca;lets-plot;Valentin Dovidaytis;Thu Jul 4 20:00:26 2024 +0200;kts;17;10
19b7437b68744551d149c16735fd183bce8033c2;lets-plot;Ivan Kupriyanov;Thu Jul 4 15:14:12 2024 +0200;kt;108;50
611c15eba8166181977ab08e8486b2e00c696f47;lets-plot;Ivan Kupriyanov;Thu Jul 4 12:06:03 2024 +0200;kt;160;35
b59f830901b1ec3d1a40d1a951def8b12226025f;lets-plot;Igor Alshannikov;Wed Jul 3 17:21:48 2024 -0400;kt;149;41
9d2754768f54eac129925df6c2654b3b5c77e5a0;lets-plot;Igor Alshannikov;Wed Jul 3 14:29:13 2024 -0400;kt;1;1
1a9b12aff98568a29fb5ee487298499b298c52cd;lets-plot;Ivan Kupriyanov;Wed Jul 3 20:04:09 2024 +0200;kt;149;2
cdc84a7d628c7dd885f918a6a9a51f07772730b0;lets-plot;Igor Alshannikov;Tue Jul 2 20:31:42 2024 -0400;kt;7;6
35be63ef24a54f6bdc59b14925b905f7cee44f86;lets-plot;Igor Alshannikov;Tue Jul 2 16:47:01 2024 -0400;kt;6;8
e664b7fe2df3847e998f3a316ed11ffc9820127e;lets-plot;Igor Alshannikov;Tue Jul 2 16:26:44 2024 -0400;kt;2;2
c80ccc3015ef2112fbe1c5ecf2b826d845581ed1;lets-plot;Igor Alshannikov;Tue Jul 2 16:11:44 2024 -0400;kt;14;14
b23868fa0276fb3c6927f4eb05f077c3e2eb5be3;lets-plot;Igor Alshannikov;Tue Jul 2 15:44:01 2024 -0400;kt;7;6
ef4ed5c39bb3f9bd9f0f8a9b2925bdd83c063704;lets-plot;Olga Larionova;Tue Jul 2 15:59:41 2024 +0300;py;6;1
ed3a4ad0c674f7373ec7d6d48c8de2eccdbd88a9;lets-plot;Olga Larionova;Fri Jun 28 12:35:41 2024 +0300;py;2;2
7bc182648b00b97ee179e49915d9790f76e021be;lets-plot;Olga Larionova;Fri Jun 28 12:25:23 2024 +0300;ipynb;175;43
7bc182648b00b97ee179e49915d9790f76e021be;lets-plot;Olga Larionova;Fri Jun 28 12:25:23 2024 +0300;kt;2;0
7bc182648b00b97ee179e49915d9790f76e021be;lets-plot;Olga Larionova;Fri Jun 28 12:25:23 2024 +0300;py;1;1
6b4ee690868c60368ced7fe3a83741f6083d4c6f;lets-plot;Igor Alshannikov;Thu Jun 27 15:20:13 2024 -0400;kt;8;8
63d7dcc3dd70a27c9125ad27d3f963df25c23ad1;lets-plot;Igor Alshannikov;Thu Jun 27 14:25:48 2024 -0400;kt;37;42
ac6a08d0b8c04683687818814b0f68e40c04678d;lets-plot;Igor Alshannikov;Thu Jun 27 12:42:10 2024 -0400;kt;20;20
56e4983516d1ad72c9cbded23432ab17735afaf3;lets-plot;Olga Larionova;Thu Jun 27 11:27:07 2024 +0300;md;7;2
463569e096b9fab647f6b97333f3942a501a1b2e;lets-plot;Olga Larionova;Thu Jun 27 11:20:05 2024 +0300;ipynb;290;295
463569e096b9fab647f6b97333f3942a501a1b2e;lets-plot;Olga Larionova;Thu Jun 27 11:20:05 2024 +0300;py;279;52
463569e096b9fab647f6b97333f3942a501a1b2e;lets-plot;Olga Larionova;Thu Jun 27 11:20:05 2024 +0300;kt;21;21
82755e4e92e86e709e4118efc17f92b98e42a2a3;lets-plot;Igor Alshannikov;Tue Jun 25 18:15:24 2024 -0400;kt;150;85
4a00becd7e35bc1f6bced72f9be4f96de924895c;lets-plot;Olga Larionova;Tue Jun 25 21:18:55 2024 +0300;ipynb;2170;0
4a00becd7e35bc1f6bced72f9be4f96de924895c;lets-plot;Olga Larionova;Tue Jun 25 21:18:55 2024 +0300;kt;468;89
4a00becd7e35bc1f6bced72f9be4f96de924895c;lets-plot;Olga Larionova;Tue Jun 25 21:18:55 2024 +0300;py;81;3
74fc16d83f0ab47f4a0554973b796ab6e79188a6;lets-plot;Igor Alshannikov;Mon Jun 24 15:04:16 2024 -0400;kt;41;19
9acc82996e8b129c4ce6fa42014fa6a8804d50ac;lets-plot;Igor Alshannikov;Fri Jun 21 18:30:41 2024 -0400;kt;131;101
12ff9754c39a22ddeb82f31d15621e4c7362e8f1;lets-plot;Igor Alshannikov;Fri Jun 21 15:41:27 2024 -0400;py;14;5
e84975ec4f755e46794b7d230e9ba60c00acd202;lets-plot;Olga Larionova;Fri Jun 21 17:16:27 2024 +0300;md;1;1
8eb0a5dda8c1db0ba79fc86e2a7a948c65e77267;lets-plot;Artem Smirnov;Fri Jun 21 14:34:08 2024 +0200;kt;15;13
32c1b9b64839a420a0eb4fd77bf6a25872483abe;lets-plot;Olga Larionova;Fri Jun 21 10:54:46 2024 +0300;md;1;0
32c6bd2d29e024ae6ca6aba667a5a8d375961f53;lets-plot;Igor Alshannikov;Thu Jun 20 18:16:19 2024 -0400;ipynb;25449;394
32c6bd2d29e024ae6ca6aba667a5a8d375961f53;lets-plot;Igor Alshannikov;Thu Jun 20 18:16:19 2024 -0400;kt;124;55
b73477a0de238eef8e34cd1ba9201631fc69e1e8;lets-plot;Olga Larionova;Thu Jun 20 20:26:56 2024 +0300;kt;277;77
b73477a0de238eef8e34cd1ba9201631fc69e1e8;lets-plot;Olga Larionova;Thu Jun 20 20:26:56 2024 +0300;py;50;37
810aaafa8df2f3ddc3ff323f361a23b473e9e521;lets-plot;Ivan Kupriyanov;Thu Jun 20 18:22:59 2024 +0200;py;94;3
810aaafa8df2f3ddc3ff323f361a23b473e9e521;lets-plot;Ivan Kupriyanov;Thu Jun 20 18:22:59 2024 +0200;md;3;2
4bc8ddc5d4873bf65d3b65fa7b7be3dfb8d998c2;lets-plot;Olga Larionova;Thu Jun 20 10:40:11 2024 +0300;kt;9;33
6f5a26132faf5b34b325bc4db964c57b3f50a722;lets-plot;Ivan Kupriyanov;Wed Jun 19 22:58:55 2024 +0200;ipynb;224;120
6f5a26132faf5b34b325bc4db964c57b3f50a722;lets-plot;Ivan Kupriyanov;Wed Jun 19 22:58:55 2024 +0200;kt;55;3
